id,school,color,alternate_color,alternate_names,abbreviation,conference,division,logos,location_id,location_city,location_state,location_zip,location_country,location_latitude,location_longitude,stadium_capacity,location_elevation,location_timezone,grass,dome
349,Army,#ce9c00,#231f20,"ARMY,Army",ARMY,American Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/349.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/349.png",3841.0,West Point,NY,10996,US,41.3874924,-73.9640891,38000.0,99.21277618,America/New_York,False,False
308,Ashland,#null,#null,"ASH,Ashland",ASH,Great Midwest Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/308.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/308.png",3770.0,Ashland,OH,,US,40.8686147,-82.3175942,6000.0,,,,False
1001048,Ashland University,#null,#null,,,,,,,,,,,,,,,,,
2038,Assumption,#null,#null,"Assumption College,ASP,Assumption",ASP,Northeast 10,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2038.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2038.png",3848.0,Worcester,MA,01613,US,42.2625621,-71.8018877,1200.0,203.4,,,False
2,Auburn,#002b5c,#f26522,"AUB,Auburn",AUB,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png",3785.0,Auburn,AL,36849,US,32.6025532,-85.4897479,87451.0,201.1737976,America/Chicago,True,False
124,Augsburg,#74233d,#a9a9aa,"AUG,Augsburg",AUG,Minnesota,,"http://a.espncdn.com/i/teamlogos/ncaa/500/124.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/124.png",5795.0,Minneapolis,MN,55488,US,44.9772995,-93.2654692,1400.0,,,,False
1000999,Augustana,#null,#null,,,,,,,,,,,,,,,,,
2042,Augustana (IL),#null,#null,"AUGIL,Augustana IL",AUGIL,CCIW,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2042.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2042.png",5796.0,Rock Island,IL,52801,US,41.4411786,-90.5766144,1800.0,,,,False
2043,Augustana University (SD),#null,#null,"AUSD,Augustana (SD)",AUSD,Northern Sun,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2043.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2043.png",5872.0,Sioux Falls,SD,57117,US,43.5488256,-96.7307737,6500.0,,,,False
2044,Aurora,#00549f,#000000,"AUR,Aurora",AUR,NACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2044.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2044.png",5797.0,Aurora,IL,60505,US,41.7571701,-88.3147539,600.0,,,,False
1001004,Aurora University,#null,#null,,,,,,,,,,,,,,,,,
2045,Austin,#null,#null,"AUS,Austin",AUS,Southern Collegiate Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2045.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2045.png",5798.0,Sherman,TX,75090,US,36.2452294,-101.8858689,2500.0,,,,False
2046,Austin Peay,#8e0b0b,#null,"APSU,Austin Peay",APSU,UAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2046.png",3742.0,Clarksville,TN,37040,US,36.5362559,-87.3525507,10100.0,142.8643188,America/Chicago,False,False
3178,Ave Maria University,#null,#null,"AVE M,Ave Maria",AVE M,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/3178.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/3178.png",,,,,,,,,,,,
2047,Averett,#012853,#fdbb30,"AVE,Averett",AVE,Old Dominion,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2047.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2047.png",5799.0,Danville,VA,25130,US,36.5859718,-79.3950228,1200.0,,,,False
2048,Avila University,#null,#null,"AVILA,Avila",AVILA,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2048.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2048.png",,,,,,,,,,,,
2049,Azusa Pacific,#000000,#null,"AZU,Azusa Pacific",AZU,Great Northwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2049.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2049.png",,,,,,,,,,,,
487,Bacone College,#null,#null,"BKN,Bacone College",BKN,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/487.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/487.png",,,,,,,,,,,,
488,Baker University,#null,#null,"BAK,Baker",BAK,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/488.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/488.png",,,,,,,,,,,,
188,Baldwin Wallace,#null,#null,"BAL,Bald Wallace",BAL,Ohio,,"http://a.espncdn.com/i/teamlogos/ncaa/500/188.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/188.png",5801.0,Berea,OH,44017,US,41.3661614,-81.8543026,7800.0,,,,False
2050,Ball State,#DA0000,#ffffff,"BALL,Ball State",BALL,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png",3919.0,Muncie,IN,47306,US,40.2159422,-85.4161148,22500.0,285.481781,America/Indiana/Indianapolis,False,False
1001010,Barton C.C.,#null,#null,,,,,,,,,,,,,,,,,
121,Bates,#a51e36,#b2b3b2,"Bates,BAT,Bates",BAT,NESCAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/121.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/121.png",3733.0,Lewiston,ME,04240,US,44.100351,-70.2147764,3500.0,,,,False
239,Baylor,#154734,#ffb81c,"BAY,Baylor",BAY,Big 12,,"http://a.espncdn.com/i/teamlogos/ncaa/500/239.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/239.png",4727.0,Waco,TX,76704,US,31.5582015,-97.1156702,45140.0,117.0538101,America/Chicago,False,False
479,Becker College,#000000,#null,"BEC,Becker College",BEC,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/479.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/479.png",,,,,,,,,,,,
266,Beloit,#null,#null,"Beloit,BEL,Beloit",BEL,Midwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/266.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/266.png",3945.0,Beloit,WI,53500,US,42.5083272,-89.031784,3000.0,,,,False
132,Bemidji State,#null,#null,"BST,Bemidji St",BST,Northern Sun,,"http://a.espncdn.com/i/teamlogos/ncaa/500/132.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/132.png",5874.0,Bemidji,MN,56601,US,47.4785418,-94.8907869,3500.0,,,,False
490,Benedict College,#null,#null,"BEN,Benedict",BEN,SIAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/490.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/490.png",5875.0,Columbia,SC,29201,US,34.0007493,-81.0343313,10000.0,,,,False
16111,Benedictine College,#null,#null,"BENC,Bndctn Col",BENC,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/16111.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/16111.png",,,,,,,,,,,,
2283,Benedictine University,#null,#null,"BENILL,Benedictine",BENILL,NACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2283.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2283.png",6284.0,Lisle,IL,60532,US,41.801159,-88.0747687,3071.0,,,,False
2060,Bentley,#null,#null,"BENT,Bentley",BENT,Northeast 10,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2060.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2060.png",5876.0,Waltham,MA,05491,US,42.3756401,-71.2358004,4800.0,,,,False
2757,Berry College,#null,#null,"BER,Berry",BER,Southern Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2757.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2757.png",4422.0,Mount Berry,GA,30149,US,34.275093,-85.1832843,2500.0,,,,False
121695,Bethany Co,#null,#null,Bethany Co,,,,,,,,,,,,,,,,
492,Bethany (KS),#null,#null,"Bethany (Kansas),BETHA,Bethany KS",BETHA,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/492.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/492.png",,,,,,,,,,,,
2062,Bethany (WV),#null,#null,"Bethany (West Virginia),BETHWV,Bethany (WV)",BETHWV,Presidents',,"http://a.espncdn.com/i/teamlogos/ncaa/500/2062.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2062.png",5803.0,Bethany,WV,,US,40.205627,-80.5567384,1000.0,,,,False
121754,Bethel Col,#null,#null,Bethel Col,,,,,,,,,,,,,,,,
2802,Bethel (MN),#002d62,#b59859,"BET,Bethel (MN)",BET,Minnesota,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2802.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2802.png",5804.0,Arden Hills,MN,55126,US,45.0761409,-93.1666945,8000.0,,,,False
2064,Bethel University Tennessee,#null,#null,"BETHTN,Bethel TN",BETHTN,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2064.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2064.png",,,,,,,,,,,,
2065,Bethune-Cookman,#7b1831,#e9aa12,"BCU,Bethune",BCU,SWAC,East,"http://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2065.png",3850.0,Daytona Beach,FL,32114,US,29.173466,-81.117511,10000.0,9.516305923,America/New_York,False,False
111675,Biddeford,#null,#null,"NWENG,NEWENGLAND",NWENG,Commonwealth Coast,,,6135.0,Portland,ME,04102,US,43.6610277,-70.2548596,1600.0,,,,False
3,Birmingham-Southern,#000000,#null,"BIR,Birmingham-Southern",BIR,Southern Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/3.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/3.png",3871.0,Birmingham,AL,35202,US,33.5206824,-86.8024326,1600.0,,,,False
2070,Blackburn,#000000,#null,"BLA,Blackburn",BLA,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2070.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2070.png",,,,,,,,,,,,
2069,Black Hills State,#null,#null,"BHST,Black Hills St",BHST,Rocky Mountain,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2069.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2069.png",5877.0,Spearfish,SD,57783,US,44.490817,-103.85937,4200.0,,,,False
1000962,Blinn College,#null,#null,,,,,,,,,,,,,,,,,
1000959,Blinn College,#null,#null,,,,,,,,,,,,,,,,,
1000961,Blinn College,#null,#null,,,,,,,,,,,,,,,,,
1000949,Blinn College,#null,#null,,,,,,,,,,,,,,,,,
2071,Bloomsburg,#null,#null,"BLMSB,Bloomsburg",BLMSB,Pennsylvania State Athletic,Eastern,"http://a.espncdn.com/i/teamlogos/ncaa/500/2071.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2071.png",4435.0,Bloomsburg,PA,17815,US,41.0044958,-76.4537302,5000.0,,,,False
495,BLUEFIELD,#null,#null,"BLU,Bluefield",BLU,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/495.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/495.png",,,,,,,,,,,,
124180,Bluefield State,#null,#null,"BLU,Bluefield St",BLU,CIAA,Northern,,6221.0,Bluefield,WV,24701,US,37.2698395,-81.2223195,10000.0,,,,False
2074,Bluffton,#46166a,#ffffff,"BLUFFTON,Bluffton",BLUFFTON,Heartland,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2074.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2074.png",5805.0,Bluffton,OH,45817,US,40.8934459,-83.8917849,2600.0,,,,False
68,Boise State,#0033a0,#fa4616,"BOIS,Boise St",BOIS,Mountain West,,"http://a.espncdn.com/i/teamlogos/ncaa/500/68.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png",3653.0,Boise,ID,83725,US,43.6028839,-116.1958882,36387.0,823.2221069,America/Boise,False,False
103,Boston College,#8c2232,#dbcca6,"BC,Boston College",BC,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/103.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png",3615.0,Chestnut Hill,MA,2467 ,US,42.335104,-71.1664413,44500.0,39.82634354,America/New_York,False,False
340,Bowdoin,#ffffff,#000000,"BOW,Bowdoin",BOW,NESCAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/340.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/340.png",5806.0,Brunswick,ME,04011,US,43.9145244,-69.9653278,9000.0,,,,False
2075,Bowie State,#null,#null,"BSU,Bowie St",BSU,CIAA,Northern,"http://a.espncdn.com/i/teamlogos/ncaa/500/2075.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2075.png",5873.0,Bowie,MD,20720,US,38.9424464,-76.7301718,2964.0,,,,False
189,Bowling Green,#2b1000,#492000,"Bowling Green State,BGSU,Bowling Green",BGSU,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/189.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/189.png",3700.0,Bowling Green,OH,43403,US,41.3780114,-83.6225,24000.0,205.9057465,America/New_York,False,False
2913,Brevard College,#null,#null,"BRE,Brevard",BRE,USA South,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2913.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2913.png",5807.0,Brevard,NC,,US,35.2334472,-82.7342919,7000.0,,,,False
18,Bridgewater State,#bf2f38,#000000,"BRST,Bridgewater St",BRST,MSCAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/18.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/18.png",5808.0,Bridgewater,MA,50837,US,41.9903787,-70.9750426,1560.0,,,,False
2079,Bridgewater (VA),#990022,#8d724b,"BRVA,Bridgewater VA",BRVA,Old Dominion,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2079.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2079.png",5800.0,Bridgewater,VA,,US,38.3820655,-78.9766975,3500.0,,,,False
2080,British Columbia,#null,#null,"BBM,Britsh Col",BBM,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2080.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2080.png",,,,,,,,,,,,
2781,Brockport,#null,#null,"BRO,Brockport",BRO,Empire 8,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2781.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2781.png",6126.0,Brockport,NY,14420,US,43.213671,-77.93918,10000.0,,,,False
225,Brown,#411e09,#949300,"BRWN,Brown",BRWN,Ivy,,"http://a.espncdn.com/i/teamlogos/ncaa/500/225.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/225.png",3656.0,Providence,RI,2912 ,US,41.842114,-71.3939416,20000.0,33.87348557,America/New_York,False,False
2803,Bryant,#null,#9f8343,"BRY,Bryant",BRY,CAA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2803.png",3661.0,Smithfield,RI,93710,US,41.924206,-71.5385124,4400.0,124.471344,America/New_York,False,False
2083,Bucknell,#000060,#00316e,"BUCK,Bucknell",BUCK,Patriot,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2083.png",3676.0,Lewisburg,PA,17837,US,40.9519411,-76.884752,13100.0,151.194931,America/New_York,False,False
63,Buena Vista,#feba12,#001440,"BUENA,Buena Vista",BUENA,American Rivers,,"http://a.espncdn.com/i/teamlogos/ncaa/500/63.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/63.png",5809.0,Storm Lake,IA,50588,US,42.6452817,-95.1992726,3000.0,,,,False
2084,Buffalo,#041A9B,#ebebeb,"BUF,Buffalo",BUF,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png",3965.0,Amherst,NY,14260,US,42.9991334,-78.7775113,30270.0,181.5759735,America/New_York,False,False
2085,Buffalo State,#null,#null,"BUF,Buffalo State",BUF,Liberty League,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2085.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2085.png",5810.0,Buffalo,NY,14026,US,42.8867166,-78.8783922,3000.0,,,,False
2086,Butler,#0d1361,#00a3e0,"BUT,Butler",BUT,Pioneer,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2086.png",3664.0,Indianapolis,IN,46721,US,39.8444694,-86.1659242,5647.0,221.1980591,America/Indiana/Indianapolis,False,False
1000947,Butler C.C.,#null,#null,,,,,,,,,,,,,,,,,
1000939,Butler C.C.,#null,#null,,,,,,,,,,,,,,,,,
1000948,Butler C.C.,#null,#null,,,,,,,,,,,,,,,,,
1000965,Butler County (KS),#null,#null,,,,,,,,,,,,,,,,,
252,BYU,#003da5,#ffffff,"Brigham Young,BYU,BYU",BYU,Big 12,,"http://a.espncdn.com/i/teamlogos/ncaa/500/252.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png",3801.0,Provo,UT,84602,US,40.2575347,-111.6545247,63470.0,1412.097046,America/Denver,True,False
25,California,#031522,#ffc423,"CAL,California",CAL,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/25.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/25.png",3831.0,Berkeley,CA,94720,US,37.8710434,-122.2507729,62467.0,125.3108063,America/Los_Angeles,False,False
2094,California Lutheran University,#3b2361,#fec223,"California Lutheran,CALLUTH,Cal Luthrn",CALLUTH,So. Cal.,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2094.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2094.png",5811.0,Thousand Oaks,CA,94707,US,34.1705609,-118.8375937,2000.0,,,,False
1000987,"California, Pa.",#null,#null,,,,,,,,,,,,,,,,,
13,Cal Poly,#1E4D2B,#eed897,"CP,Cal Poly",CP,Big Sky,,"http://a.espncdn.com/i/teamlogos/ncaa/500/13.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/13.png",1027.0,San Luis Obispo,CA,93405,US,35.2984123,-120.6650005,11075.0,84.6832428,America/Los_Angeles,True,False
129738,Calvin University,#null,#null,"CAL,Calvin Univers",CAL,Michigan,,,10463.0,Grand Rapids,MI,,US,,,,,,,False
2097,Campbell,#null,#null,"CAM,Campbell",CAM,CAA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2097.png",3629.0,Buies Creek,NC,27506,US,35.4047689,-78.7424842,5500.0,56.51401138,America/New_York,False,False
1001042,Campbellsville,#null,#null,,,,,,,,,,,,,,,,,
2098,Campbellsville University,#null,#null,"CMPBVIL,Camplville",CMPBVIL,,,,,,,,,,,,,,,
424,Capital,#null,#null,"CAPITAL,Capital",CAPITAL,Ohio,,"http://a.espncdn.com/i/teamlogos/ncaa/500/424.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/424.png",5812.0,Bexley,OH,43209,US,39.9692378,-82.936864,3000.0,,,,False
2101,Carleton,#173a79,#edac09,"CARLETON,Carleton",CARLETON,Minnesota,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2101.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2101.png",7079.0,Northfield,MN,55057,US,44.4582041,-93.161159,7500.0,,,,False
2102,Carnegie Mellon,#null,#null,"CARM,Carng Mell",CARM,Presidents',,"http://a.espncdn.com/i/teamlogos/ncaa/500/2102.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2102.png",5814.0,Pittsburgh,PA,15219,US,40.4416941,-79.9900861,3500.0,,,,False
1001008,Carroll College,#null,#null,,,,,,,,,,,,,,,,,
32,Carroll University (WI),#null,#null,"Carroll (Wisconsin),CAR,Carroll WI",CAR,CCIW,,"http://a.espncdn.com/i/teamlogos/ncaa/500/32.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/32.png",5815.0,Waukesha,WI,53187,US,43.0053145,-88.24736430153254,2000.0,,,,False
2105,Carson-Newman College,#f2682a,#0c233f,"Carson Newman College,CAR,Carson-Newman",CAR,South Atlantic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2105.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2105.png",3663.0,Jefferson City,TN,,US,36.122311,-83.4923961,6500.0,,,,False
2106,Carthage,#null,#null,"CARCWI,Carthage",CARCWI,CCIW,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2106.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2106.png",5816.0,Kenosha,WI,53140,US,42.5846773,-87.8212263,2448.0,,,,False
2963,Case Western Reserve,#null,#null,"CSR,Case Wstrn",CSR,Presidents',,"http://a.espncdn.com/i/teamlogos/ncaa/500/2963.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2963.png",3671.0,Cleveland,OH,85099,US,41.513447,-81.603634,2400.0,-81.603639,America/New_York,False,False
293,Castleton,#null,#null,"CAS,Castleton",CAS,New Jersey,,"http://a.espncdn.com/i/teamlogos/ncaa/500/293.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/293.png",5638.0,Castleton,VT,05735,US,43.6111275,-73.1807089,5000.0,,,,False
2107,Catawba,#0c233f,#cb152f,"Catawba College,CAT,Catawba",CAT,South Atlantic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2107.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2107.png",5122.0,Salisbury,NC,28144,US,35.6709727,-80.4742261,5000.0,,,,False
2108,Catholic,#null,#null,"CATH,Catholic",CATH,Landmark Conference,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2108.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2108.png",6202.0,Washington,DC,20549,US,38.8950368,-77.0365427,3500.0,,,,False
101442,CENTENARY,#null,#null,"CEN,Centenary",CEN,Southern Collegiate Athletic,,,10465.0,Shreveport,LA,,US,,,,,,,False
2110,Central Arkansas,#a7a9ac,#8e959a,"CARK,C Arkansas",CARK,UAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2110.png",3711.0,Conway,AR,72035,US,35.0802599,-92.460045,10000.0,94.25577545,America/Chicago,False,False
2964,Central College,#ea0029,#c8c8c8,"CNTCIA,Central",CNTCIA,American Rivers,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2964.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2964.png",5817.0,Pella,IA,50219,US,41.4073138,-92.9174074,1000.0,,,,False
2115,Central Connecticut,#1B49A2,#d1d5d8,"Central Connecticut State,CCSU,C Connecticut",CCSU,NEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2115.png",3624.0,New Britain,CT,6053 ,US,41.6950591,-72.7616197,5500.0,41.29866409,America/New_York,False,False
2860,Central Methodist,#null,#null,"CDF,C Methodst",CDF,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2860.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2860.png",,,,,,,,,,,,
2117,Central Michigan,#6a0032,#ffc82e,"CMU,C Michigan",CMU,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png",3786.0,Mount Pleasant,MI,48859,US,43.5777313,-84.7709904,30255.0,240.9007721,America/Detroit,False,False
2118,Central Missouri,#null,#null,"CENM,C Missouri",CENM,Mid America,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2118.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2118.png",4724.0,Warrensburg,MO,64093,US,38.7624373,-93.7409596,12000.0,,,,False
1001025,Central Missouri State,#null,#null,,,,,,,,,,,,,,,,,
2122,Central Oklahoma,#null,#null,"CENO,C Okla",CENO,Mid America,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2122.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2122.png",5878.0,Edmond,OK,73083,US,35.6571367,-97.4649038,10000.0,,,,False
2119,Central State (OH),#null,#null,"CEN,Central St",CEN,SIAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2119.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2119.png",4749.0,Xenia,OH,45385,US,39.6847822,-83.9296526,7000.0,,,,False
2120,Central Washington,#null,#null,"CENTWASH,C Wash",CENTWASH,Lone Star,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2120.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2120.png",5879.0,Ellensburg,WA,98926,US,46.9970635,-120.545122,4000.0,,,,False
2121,Centre College Kentucky,#null,#null,"CENTRE,Centre",CENTRE,Southern Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2121.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2121.png",5818.0,Danville,KY,,US,37.6456488,-84.7721823,3000.0,,,,False
1000989,Cerritos College,#null,#null,,,,,,,,,,,,,,,,,
2123,Chadron St,#null,#null,"CHADRONST,Chadron St",CHADRONST,Rocky Mountain,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2123.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2123.png",5880.0,Chadron,NE,69337,US,42.8309807,-103.0003729,3500.0,,,,False
411,Chapman,#ab1d38,#000000,"CHA,Chapman",CHA,So. Cal.,,"http://a.espncdn.com/i/teamlogos/ncaa/500/411.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/411.png",5819.0,Orange,CA,92866,US,33.7500378,-117.8704931,2000.0,,,,False
2127,Charleston Southern,#2e3192,#ded090,"CHSO,Charleston So",CHSO,Big South-OVC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2127.png",3658.0,North Charleston,SC,29406,US,32.9810239,-80.0659664,4000.0,12.6744318,America/New_York,False,False
3253,Charlotte,#null,#null,"COLLE,Faith NC",COLLE,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/3253.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/3253.png",,,,,,,,,,,,
2429,Charlotte,#046A38,#B9975B,"CLT,Charlotte",CLT,American Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png",4418.0,Charlotte,NC,28223,US,35.3105033,-80.7401194,15300.0,190.365509,America/New_York,False,False
236,Chattanooga,#00386b,#dca71d,"UTC,Chattanooga",UTC,Southern,,"http://a.espncdn.com/i/teamlogos/ncaa/500/236.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/236.png",3720.0,Chattanooga,TN,37403,US,35.0363792,-85.3158835,20668.0,200.1825104,America/New_York,False,False
2129,Cheyney,#000000,#null,"CHE,Cheyney",CHE,Pennsylvania State Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2129.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2129.png",,,,,,,,,,,,
